,type,sms,processedSMS,filteredSMS
1064,1,You have 1 new message. Please call 08718738034.,1 new messag pleas call 08718738034,"['1', 'new', 'messag', 'pleas', 'call', '08718738034']"
1065,1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,forward 21870000 hi mailbox messag sm alert 4 messag 21 match pleas call back 09056242159 retriev messag match,"['forward', '21870000', 'hi', 'mailbox', 'messag', 'sm', 'alert', '4', 'messag', '21', 'match', 'pleas', 'call', 'back', '09056242159', 'retriev', 'messag', 'match']"
1066,1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",congrat 1 year special cinema pass 2 call 09061209465 c suprman v matrix3 starwars3 etc 4 free bx420 ip4 5we 150pm dont miss,"['congrat', '1', 'year', 'special', 'cinema', 'pass', '2', 'call', '09061209465', 'c', 'suprman', 'v', 'matrix3', 'starwars3', 'etc', '4', 'free', 'bx420', 'ip4', '5we', '150pm', 'dont', 'miss']"
1067,1,WIN a year supply of CDs 4 a store of ur choice worth  500 & enter our  100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,win year suppli cd 4 store ur choic worth 500 enter 100 weekli draw txt music 87066 ts cs www ldew com subs16 1win150ppmx3,"['win', 'year', 'suppli', 'cd', '4', 'store', 'ur', 'choic', 'worth', '500', 'enter', '100', 'weekli', 'draw', 'txt', 'music', '87066', 'ts', 'cs', 'www', 'ldew', 'com', 'subs16', '1win150ppmx3']"
1068,1,Moby Pub Quiz.Win a  100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP  1.50 008704050406 SP Arrow,mobi pub quiz win 100 high street prize u know new duchess cornwal txt first name 82277 unsub stop 1 50 008704050406 sp arrow,"['mobi', 'pub', 'quiz', 'win', '100', 'high', 'street', 'prize', 'u', 'know', 'new', 'duchess', 'cornwal', 'txt', 'first', 'name', '82277', 'unsub', 'stop', '1', '50', '008704050406', 'sp', 'arrow']"
1069,1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,nokia 7250i get win free auction take part send nokia 86021 hg suite342 2land row w1jhl 16,"['nokia', '7250i', 'get', 'win', 'free', 'auction', 'take', 'part', 'send', 'nokia', '86021', 'hg', 'suite342', '2land', 'row', 'w1jhl', '16']"
1070,1,"Congratulations! Thanks to a good friend U have WON the  2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",congratul thank good friend u 2 000 xma prize 2 claim easi call 08718726971 10p per minut bt nation rate,"['congratul', 'thank', 'good', 'friend', 'u', '2', '000', 'xma', 'prize', '2', 'claim', 'easi', 'call', '08718726971', '10p', 'per', 'minut', 'bt', 'nation', 'rate']"
1071,1,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",tddnewslett emc1 co uk game thedailydraw dear helen dozen free game great prizeswith,"['tddnewslett', 'emc1', 'co', 'uk', 'game', 'thedailydraw', 'dear', 'helen', 'dozen', 'free', 'game', 'great', 'prizeswith']"
1072,1,"URGENT! Your mobile number *************** WON a  2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",urgent mobil number 2000 bonu caller prize 10 06 03 2nd attempt reach call 09066368753 asap box 97n7qp 150ppm,"['urgent', 'mobil', 'number', '2000', 'bonu', 'caller', 'prize', '10', '06', '03', '2nd', 'attempt', 'reach', 'call', '09066368753', 'asap', 'box', '97n7qp', '150ppm']"
1073,1,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,doubl min txt orang 1 2 price linerent motorola sonyericsson b tooth free nokia free call mobileupd8 08000839402 or2optout hv9d,"['doubl', 'min', 'txt', 'orang', '1', '2', 'price', 'linerent', 'motorola', 'sonyericsson', 'b', 'tooth', 'free', 'nokia', 'free', 'call', 'mobileupd8', '08000839402', 'or2optout', 'hv9d']"
1074,1,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082  3 ",download mani rington u like restrict 1000 2 choos u even send 2 yr buddi txt sir 80082 3,"['download', 'mani', 'rington', 'u', 'like', 'restrict', '1000', '2', 'choos', 'u', 'even', 'send', '2', 'yr', 'buddi', 'txt', 'sir', '80082', '3']"
1075,1,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,pleas call 08712402902 immedi urgent messag wait,"['pleas', 'call', '08712402902', 'immedi', 'urgent', 'messag', 'wait']"
1076,1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",spook mob halloween collect logo pic messag plu free eeri tone txt card spook 8007 zed 08701417012150p per logo pic,"['spook', 'mob', 'halloween', 'collect', 'logo', 'pic', 'messag', 'plu', 'free', 'eeri', 'tone', 'txt', 'card', 'spook', '8007', 'zed', '08701417012150p', 'per', 'logo', 'pic']"
1077,1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play  250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",fantasi footbal back tv go sky gamestar sky activ play 250k dream team score start saturday regist sky opt 88088,"['fantasi', 'footbal', 'back', 'tv', 'go', 'sky', 'gamestar', 'sky', 'activ', 'play', '250k', 'dream', 'team', 'score', 'start', 'saturday', 'regist', 'sky', 'opt', '88088']"
1078,1,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,tone club sub expir 2 sub repli monoc 4 mono polyc 4 poli 1 weekli 150p per week txt stop 2 stop msg free stream 0871212025016,"['tone', 'club', 'sub', 'expir', '2', 'sub', 'repli', 'monoc', '4', 'mono', 'polyc', '4', 'poli', '1', 'weekli', '150p', 'per', 'week', 'txt', 'stop', '2', 'stop', 'msg', 'free', 'stream', '0871212025016']"
1079,1,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a  2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,xma prize draw tri contact u today draw show 2000 prize guarante call 09058094565 land line valid 12hr,"['xma', 'prize', 'draw', 'tri', 'contact', 'u', 'today', 'draw', 'show', '2000', 'prize', 'guarante', 'call', '09058094565', 'land', 'line', 'valid', '12hr']"
1080,1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,ye place town meet excit adult singl uk txt chat 86688 150p msg,"['ye', 'place', 'town', 'meet', 'excit', 'adult', 'singl', 'uk', 'txt', 'chat', '86688', '150p', 'msg']"
1081,1,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",someon contact date servic enter phone becausethey fanci find call landlin 09058098002 pobox1 w14rg 150p,"['someon', 'contact', 'date', 'servic', 'enter', 'phone', 'becausethey', 'fanci', 'find', 'call', 'landlin', '09058098002', 'pobox1', 'w14rg', '150p']"
1082,1,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),babe u want dont u babi im nasti thing 4 filthyguy fanci rude time sexi bitch go slo n hard txt xxx slo 4msg,"['babe', 'u', 'want', 'dont', 'u', 'babi', 'im', 'nasti', 'thing', '4', 'filthyguy', 'fanci', 'rude', 'time', 'sexi', 'bitch', 'go', 'slo', 'n', 'hard', 'txt', 'xxx', 'slo', '4msg']"
1083,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,know u u know send chat 86688 let find 150p msg rcvd hg suite342 2land row w1j6hl ldn 18 year,"['know', 'u', 'u', 'know', 'send', 'chat', '86688', 'let', 'find', '150p', 'msg', 'rcvd', 'hg', 'suite342', '2land', 'row', 'w1j6hl', 'ldn', '18', 'year']"
1084,1,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE,sm servic inclus text credit pl gotto www comuk net login 3qxj9 unsubscrib stop extra charg help 08702840625 comuk 220cm2 9ae,"['sm', 'servic', 'inclus', 'text', 'credit', 'pl', 'gotto', 'www', 'comuk', 'net', 'login', '3qxj9', 'unsubscrib', 'stop', 'extra', 'charg', 'help', '08702840625', 'comuk', '220cm2', '9ae']"
1085,1,Valentines Day Special! Win over  1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,valentin day special win 1000 quiz take partner trip lifetim send go 83600 150p msg rcvd custcar 08718720201,"['valentin', 'day', 'special', 'win', '1000', 'quiz', 'take', 'partner', 'trip', 'lifetim', 'send', 'go', '83600', '150p', 'msg', 'rcvd', 'custcar', '08718720201']"
1086,1,Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1,guess first time creat web page www asjesu com read wrote wait opinion want friend 1 1,"['guess', 'first', 'time', 'creat', 'web', 'page', 'www', 'asjesu', 'com', 'read', 'wrote', 'wait', 'opinion', 'want', 'friend', '1', '1']"
1087,1,"For ur chance to win  250 cash every wk TXT: PLAY to 83370. T's&C's www.music-trivia.net custcare 08715705022, 1x150p/wk.",ur chanc win 250 cash everi wk txt play 83370 c www music trivia net custcar 08715705022 1x150p wk,"['ur', 'chanc', 'win', '250', 'cash', 'everi', 'wk', 'txt', 'play', '83370', 'c', 'www', 'music', 'trivia', 'net', 'custcar', '08715705022', '1x150p', 'wk']"
1088,1,"Final Chance! Claim ur  150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ.  3.00 Subs 16",final chanc claim ur 150 worth discount voucher today text ye 85023 savamob member offer mobil cs savamob pobox84 m263uz 3 00 sub 16,"['final', 'chanc', 'claim', 'ur', '150', 'worth', 'discount', 'voucher', 'today', 'text', 'ye', '85023', 'savamob', 'member', 'offer', 'mobil', 'cs', 'savamob', 'pobox84', 'm263uz', '3', '00', 'sub', '16']"
1089,1,"Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007",sppok ur mob halloween collect nokia logo pic messag plu free eeri tone txt card spook 8007,"['sppok', 'ur', 'mob', 'halloween', 'collect', 'nokia', 'logo', 'pic', 'messag', 'plu', 'free', 'eeri', 'tone', 'txt', 'card', 'spook', '8007']"
1090,1,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or  10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",urgent call 09066612661 landlin complementari 4 tenerif holiday 10 000 cash await collect sae cs po box 3 wa14 2px 150ppm 18 sender hol offer,"['urgent', 'call', '09066612661', 'landlin', 'complementari', '4', 'tenerif', 'holiday', '10', '000', 'cash', 'await', 'collect', 'sae', 'cs', 'po', 'box', '3', 'wa14', '2px', '150ppm', '18', 'sender', 'hol', 'offer']"
1091,1,WINNER! As a valued network customer you hvae been selected to receive a  900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,winner valu network custom hvae select receiv 900 reward collect call 09061701444 valid 24 hour acl03530150pm,"['winner', 'valu', 'network', 'custom', 'hvae', 'select', 'receiv', '900', 'reward', 'collect', 'call', '09061701444', 'valid', '24', 'hour', 'acl03530150pm']"
1092,1,U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16,u nokia 6230 plu free digit camera u get u win free auction take part send nokia 83383 pobox114 14tcr w1 16,"['u', 'nokia', '6230', 'plu', 'free', 'digit', 'camera', 'u', 'get', 'u', 'win', 'free', 'auction', 'take', 'part', 'send', 'nokia', '83383', 'pobox114', '14tcr', 'w1', '16']"
1093,1,FREE entry into our  250 weekly comp just send the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,free entri 250 weekli comp send word win 80086 18 c www txttowin co uk,"['free', 'entri', '250', 'weekli', 'comp', 'send', 'word', 'win', '80086', '18', 'c', 'www', 'txttowin', 'co', 'uk']"
1094,1,"Text82228>> Get more ringtones, logos and games from www.txt82228.com. Questions: info@txt82228.co.uk",text82228 get rington logo game www txt82228 com question info txt82228 co uk,"['text82228', 'get', 'rington', 'logo', 'game', 'www', 'txt82228', 'com', 'question', 'info', 'txt82228', 'co', 'uk']"
1095,1,"FreeMSG You have been awarded a FREE mini DIGITAL CAMERA, just reply SNAP to collect your prize! (quizclub Opt out? Stop 80122300p/wk SP:RWM Ph:08704050406)",freemsg award free mini digit camera repli snap collect prize quizclub opt stop 80122300p wk sp rwm ph 08704050406,"['freemsg', 'award', 'free', 'mini', 'digit', 'camera', 'repli', 'snap', 'collect', 'prize', 'quizclub', 'opt', 'stop', '80122300p', 'wk', 'sp', 'rwm', 'ph', '08704050406']"
1096,1,This message is brought to you by GMW Ltd. and is not connected to the,messag brought gmw ltd connect,"['messag', 'brought', 'gmw', 'ltd', 'connect']"
1097,1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",congrat 2 mobil 3g videophon r call 09063458130 videochat wid ur mate play java game dload polyph music nolin rentl bx420 ip4 5we 150p,"['congrat', '2', 'mobil', '3g', 'videophon', 'r', 'call', '09063458130', 'videochat', 'wid', 'ur', 'mate', 'play', 'java', 'game', 'dload', 'polyph', 'music', 'nolin', 'rentl', 'bx420', 'ip4', '5we', '150p']"
1098,1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,next amaz xxx picsfree1 video sent enjoy one vid enough 2day text back keyword picsfree1 get next video,"['next', 'amaz', 'xxx', 'picsfree1', 'video', 'sent', 'enjoy', 'one', 'vid', 'enough', '2day', 'text', 'back', 'keyword', 'picsfree1', 'get', 'next', 'video']"
1099,1,U are subscribed to the best Mobile Content Service in the UK for  3 per ten days until you send STOP to 83435. Helpline 08706091795.,u subscrib best mobil content servic uk 3 per ten day send stop 83435 helplin 08706091795,"['u', 'subscrib', 'best', 'mobil', 'content', 'servic', 'uk', '3', 'per', 'ten', 'day', 'send', 'stop', '83435', 'helplin', '08706091795']"
1100,1,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs  1.50 each",3 free tarot text find love life tri 3 free text chanc 85555 16 3 free msg 1 50,"['3', 'free', 'tarot', 'text', 'find', 'love', 'life', 'tri', '3', 'free', 'text', 'chanc', '85555', '16', '3', 'free', 'msg', '1', '50']"
1101,1,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,join uk horniest dog servic u sex 2nite sign follow instruct txt entri 69888 nyt ec2a 3lp msg 150p,"['join', 'uk', 'horniest', 'dog', 'servic', 'u', 'sex', '2nite', 'sign', 'follow', 'instruct', 'txt', 'entri', '69888', 'nyt', 'ec2a', '3lp', 'msg', '150p']"
1102,1,Sunshine Quiz Wkly Q! Win a top Sony DVD player if u know which country Liverpool played in mid week? Txt ansr to 82277.  1.50 SP:Tyrone,sunshin quiz wkli q win top soni dvd player u know countri liverpool play mid week txt ansr 82277 1 50 sp tyron,"['sunshin', 'quiz', 'wkli', 'q', 'win', 'top', 'soni', 'dvd', 'player', 'u', 'know', 'countri', 'liverpool', 'play', 'mid', 'week', 'txt', 'ansr', '82277', '1', '50', 'sp', 'tyron']"
1103,1,Knock Knock Txt whose there to 80082 to enter r weekly draw 4 a  250 gift voucher 4 a store of yr choice. T&Cs www.tkls.com age16 to stoptxtstop  1.50/week,knock knock txt whose 80082 enter r weekli draw 4 250 gift voucher 4 store yr choic cs www tkl com age16 stoptxtstop 1 50 week,"['knock', 'knock', 'txt', 'whose', '80082', 'enter', 'r', 'weekli', 'draw', '4', '250', 'gift', 'voucher', '4', 'store', 'yr', 'choic', 'cs', 'www', 'tkl', 'com', 'age16', 'stoptxtstop', '1', '50', 'week']"
1104,1,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 40 matches. Please call back on 09056242159 to retrieve your messages and matches cc100p/min,forward 21870000 hi mailbox messag sm alert 40 match pleas call back 09056242159 retriev messag match cc100p min,"['forward', '21870000', 'hi', 'mailbox', 'messag', 'sm', 'alert', '40', 'match', 'pleas', 'call', 'back', '09056242159', 'retriev', 'messag', 'match', 'cc100p', 'min']"
1105,1,"FREE RING TONE just text \POLYS\"" to 87131. Then every week get a new tone. 0870737910216yrs only  1.50/wk.""",free ring tone text poli 87131 everi week get new tone 0870737910216yr 1 50 wk,"['free', 'ring', 'tone', 'text', 'poli', '87131', 'everi', 'week', 'get', 'new', 'tone', '0870737910216yr', '1', '50', 'wk']"
1106,1,"URGENT! Your mobile No 077xxx WON a  2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362206 ASAP! BOX97N7QP, 150ppm",urgent mobil 077xxx 2 000 bonu caller prize 02 06 03 2nd attempt reach call 09066362206 asap box97n7qp 150ppm,"['urgent', 'mobil', '077xxx', '2', '000', 'bonu', 'caller', 'prize', '02', '06', '03', '2nd', 'attempt', 'reach', 'call', '09066362206', 'asap', 'box97n7qp', '150ppm']"
