,Experiment Name,Feature_List,Model,Epochs,Hyperparameters,Training Accuracy,Testing Accuracy,Training PR-AUC,Testing PR-AUC,Training Precision,Testing Precision,Training Recall,Testing Recall
187,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=adaptive, max_iter=3000",0.870572207,0.804347826,0.930876657,0.912107356,0.95,0.949367089,0.805486284,0.700934579
188,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=invscaling, max_iter=3000",0.873297003,0.858695652,0.914401083,0.917269353,0.87745098,0.893203883,0.89276808,0.859813084
189,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, shuffle=False, max_iter=3000",0.934604905,0.815217391,0.960499975,0.899304418,0.956072351,0.892473118,0.922693267,0.775700935
190,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,GradientBoostClassifier,N/A,loss=deviance,0.942779292,0.891304348,0.960333661,0.937698978,0.941031941,0.922330097,0.955112219,0.887850467
191,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,GradientBoostClassifier,N/A,loss=exponential,0.931880109,0.885869565,0.952189972,0.935362737,0.927007299,0.921568627,0.950124688,0.878504673
192,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse",0.942779292,0.89673913,0.960333661,0.942220204,0.941031941,0.931372549,0.955112219,0.887850467
193,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,GradientBoostClassifier,N/A,"loss=deviance, criterion=squared_error",0.942779292,0.880434783,0.960333661,0.933018957,0.941031941,0.920792079,0.955112219,0.869158879
194,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=2",0.942779292,0.880434783,0.960333661,0.933018957,0.941031941,0.920792079,0.955112219,0.869158879
195,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9",0.944141689,0.885869565,0.960971609,0.935362737,0.941176471,0.921568627,0.957605985,0.878504673
196,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=1",0.944141689,0.891304348,0.960971609,0.939924958,0.941176471,0.930693069,0.957605985,0.878504673
197,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3",0.952316076,0.89673913,0.965816841,0.940027897,0.946341463,0.923076923,0.967581047,0.897196262
198,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",1,0.891304348,1,0.937698978,1,0.922330097,1,0.887850467
199,Experiment-5-KitchenSink,Age;RestingBP;Cholesterol;FastingBS;MaxHR;Oldpeak;Age-StandardScaler;RestingBP-StandardScaler;Cholesterol-StandardScaler;FastingBS-StandardScaler;MaxHR-StandardScaler;Oldpeak-StandardScaler;Age-MinMax;RestingBP-MinMax;Cholesterol-MinMax;FastingBS-MinMax;MaxHR-MinMax;Oldpeak-MinMax;Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat;Sex-TargetEncoded;ChestPainType-TargetEncoded;RestingECG-TargetEncoded;ExerciseAngina-TargetEncoded;ST_Slope-TargetEncoded,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",1,0.880434783,1,0.933018957,1,0.920792079,1,0.869158879
200,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,LogisticRegression,[38],solver=lbfgs max_iter=600,0.745231608,0.690217391,0.831042571,0.811928337,0.772959184,0.745098039,0.755610973,0.710280374
201,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,LogisticRegression,[11],solver=newton-cg max_iter=600,0.745231608,0.690217391,0.831042571,0.811928337,0.772959184,0.745098039,0.755610973,0.710280374
202,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,LogisticRegression,[5],solver=liblinear max_iter=600,0.745231608,0.690217391,0.831042571,0.811928337,0.772959184,0.745098039,0.755610973,0.710280374
203,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,LogisticRegression,[33],solver=sag max_iter=600,0.745231608,0.690217391,0.831042571,0.811928337,0.772959184,0.745098039,0.755610973,0.710280374
204,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,LogisticRegression,[45],solver=sag max_iter=600,0.745231608,0.690217391,0.831042571,0.811928337,0.772959184,0.745098039,0.755610973,0.710280374
205,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,LogisticRegression,[11],"solver=newton-cg, penalty=l2 max_iter=600",0.745231608,0.690217391,0.831042571,0.811928337,0.772959184,0.745098039,0.755610973,0.710280374
206,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,LogisticRegression,[15],"solver=newton-cg, penalty=none max_iter=600",0.745231608,0.690217391,0.831042571,0.811928337,0.772959184,0.745098039,0.755610973,0.710280374
207,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,LogisticRegression,[38],"solver=lbfgs, penalty=l2, max_iter=600",0.745231608,0.690217391,0.831042571,0.811928337,0.772959184,0.745098039,0.755610973,0.710280374
208,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,LogisticRegression,[58],"solver=lbfgs, penalty=none, max_iter=600",0.745231608,0.690217391,0.831042571,0.811928337,0.772959184,0.745098039,0.755610973,0.710280374
209,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,LogisticRegression,[38],"solver=lbfgs, penalty=l2, tol=1e-10, max_iter=600",0.745231608,0.690217391,0.831042571,0.811928337,0.772959184,0.745098039,0.755610973,0.710280374
210,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,DecisionTreeClassifier,N/A,criterion=gini,0.754768392,0.701086957,0.836750909,0.818785804,0.774193548,0.754901961,0.778054863,0.719626168
211,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,DecisionTreeClassifier,N/A,criterion=entropy,0.754768392,0.701086957,0.836750909,0.818785804,0.774193548,0.754901961,0.778054863,0.719626168
212,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,DecisionTreeClassifier,N/A,"criterion=gini, splitter=best",0.754768392,0.701086957,0.836750909,0.818785804,0.774193548,0.754901961,0.778054863,0.719626168
213,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random",0.754768392,0.701086957,0.836750909,0.818785804,0.774193548,0.754901961,0.778054863,0.719626168
214,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=auto",0.754768392,0.701086957,0.836750909,0.818785804,0.774193548,0.754901961,0.778054863,0.719626168
215,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt",0.754768392,0.701086957,0.836750909,0.818785804,0.774193548,0.754901961,0.778054863,0.719626168
216,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=log2",0.754768392,0.701086957,0.836750909,0.818785804,0.774193548,0.754901961,0.778054863,0.719626168
217,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300",0.754768392,0.701086957,0.836750909,0.818785804,0.774193548,0.754901961,0.778054863,0.719626168
218,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2",0.754768392,0.701086957,0.836750909,0.818785804,0.774193548,0.754901961,0.778054863,0.719626168
